content,publish_date
"뉴스1
10대 중학생에게 폭행당한 60대 경비원이 당초 처벌을 원하지 않는다던 입장을 바꿔 처벌을 요청한 것으로 알려졌다.

경기 남양주남부경찰서는 10대 A 군과 B 군을 상해와 정보통신망법상 명예훼손 등의 혐의로 검찰에 각각 송치할 예정이라고 16일 밝혔다.

경찰은 이날 진행된 피해자 2차 조사에서 피해 경비원이 애초 ‘학생들의 처벌을 전혀 원치 않는다’는 입장을 바꿔 학생들의 처벌을 원한다고 진술했다고 전했다.

경찰 관계자는 “과거 A 군이 다른 형사사건으로 처벌받은 전력이 있는 데다 재범 우려가 있는 점을 고려해 우범송치도 검토하고 있다. 교화 목적과 더불어 재발방지를 위해 모든 방안을 고려 중”이라고 말했다.

우범송치란 범죄를 저지를 우려가 있는 만 10세 이상 19세 미만의 소년을 경찰이 직접 소년보호시설에 위탁하거나 소년원에 송치하는 제도다. 일반적인 송치의 경우 기소에서 판결까지 오랜 시간이 소요되는데, 이 기간 추가 범행을 일으킬 우려가 있다는 판단에서다.

A 군은 지난 12일 0시경 경기 남양주시 다산동의 한 상가에서 건물 경비원을 넘어뜨리고 얼굴에 발길질하는 등 폭행했다. A군 친구인 B군이 폭행 장면을 촬영해 영상을 인스타그램에 올려, 영상이 확산됐다.

경찰은 경비원이 건물 안에서 소란을 피우는 A 군 일행을 훈계하는 과정에서 몸싸움이 일어난 것으로 파악했다.",2024.01.17. 오전 7:07
"음주운전을 하다가 접촉사고를 낸 40대 남성이 자신의 집 옥상에 숨어있다가 경찰에 붙잡혔다.

17일 서울 구로경찰서는 도로교통법상 음주운전 혐의로 A 씨를 입건해 조사 중이라고 밝혔다.

A 씨는 지난 13일 구로구의 한 도로에서 접촉사고를 냈다. 사고 직후 연락처를 주고받던 상대 운전자는 A 씨가 음주 상태인 것을 눈치 채고 경찰에 신고한 것으로 알려졌다.

출동한 경찰은 A 씨 주거지 인근을 수색한 끝에 옥상에 숨어있던 그를 발견했다.

경찰은 A 씨가 옥상에서 문을 잠그고 나오지 않자 옆 건물 옥상으로 이동해 대화를 시도했다.

A 씨는 결국 경찰의 설득 끝에 옥상에서 나왔다. 음주 측정 결과 혈중 알코올 농도는 ‘면허 취소’ 수준이었다.

경찰은 자세한 경위를 조사 중이다.",2024.01.17. 오전 6:46
"[로스앤젤레스=AP/뉴시스]
[로스앤젤레스=AP/뉴시스]
넷플릭스 ‘성난 사람들’(BEEF)이 미국 방송계 최고 권위를 자랑하는 에미상에서 작품상까지 수상하면서 총 8관왕에 올랐다.

제75회 프라임타임 에미상(Primetime Emmy Awards, 이하 에미상)은 16일 오전(이하 한국시간, 현지시간 15일 오후) 미국 캘리포니아주 로스앤젤레스의 피콕 극장에서 열렸다.

에미상은 주요 배우 및 연출진을 대상으로 하는 프라임타임 에미상과 기술진과 스태프에게 수여하는 프라임타임 크리에이티브 아츠 에미상(Primetime Creative Arts Emmy Awards)으로 나뉘어 진행된다.

이날 ‘성난 사람들’은 미니 시리즈·TV 영화 부문 작품상을 수상했다. 또 작품을 연출한 한국계 미국인 이성진 감독이 감독상과 작가상을, 주연인 한국계 배우 스티븐 연이 남우주연상을, 베트남계 배우 앨리 웡이 여우주연상을 각각 수상했다.

이성진 감독 [로스앤젤레스=AP/뉴시스]
이 감독은 “저희 드라마에서 극단적인 선택을 하려고 하는 인물의 모습이 나오는 장면은 제 스스로를 반영한 모습”이라며 “그런 제가 이렇게 저의 개인적인 이야기를 투영한 드라마로 상을 받고 사랑을 받을지 몰랐다”라고 소감을 밝혔다.

앞서 지난 6일과 7일 열린 프라임타임 크리에이티브 아츠 에미상 같은 부문에선 캐스팅상과 의상상, 편집상까지 3개상을 수상했다.

이로써 ‘성난 사람들’은 프라임타임 에미상과 프라임타임 크리에이티브 아츠 에미상에서 총 8개의 트로피를 휩쓰는 영예를 안았다.

10부작인 '성난 사람들'은 한국계 감독이 각본과 연출을 맡고, 한국계 배우들이 대거 출연한 작품이다. 미래가 보이지 않는 가난한 남자 대니(스티븐 연)와 우울한 삶을 살고 있는 부잣집 여자 에이미(앨리 웡)가 운전 중 서로 시비가 붙으며 벌어지는 일을 그린 블랙코미디다. 지난해 4월 공개된 후 넷플릭스 시청 시간 10위 안에 5주 연속 이름을 올리는 등 세계적으로 흥행했다.

배우 스티븐 연 [로스앤젤레스=AP/뉴시스]",2024.01.16. 오후 12:59
"도널드 트럼프 전 미국 대통령이 15일(현지시간) 美 아이오와주에서 열린 공화당 코커스(전당대회)에서 승리를 확정한 뒤 연설에 나서며 미소짓고 있다. 2024.01.16. [디모인(아이오와주)=AP/뉴시스]
도널드 트럼프 전 미국 대통령이 15일(현지시간) 공화당 첫 경선인 아이오와주 코커스(당원 대회)에서 승리했다.

AP통신 등에 따르면, 아이오와주 99개 카운티 1600여곳에서 실시된 투표 개표에서 트럼프 전 대통령이 선두를 달리고 있다

니키 헤일리 전 유엔 주재 미국 대사와 론 디샌티스 플로리다 주지사가 현재 2위 자리를 놓고 경합 중이다.

현재 개표가 진행되고 있는 가운데 트럼프 전 대통령은 2002표(52.8%)를 얻어 813표(21.4%)를 획득한 디샌티스 주지사를 여유 있게 앞섰다.

이어 헤일리 전 대사가 668표(17.6%)로 그 뒤를 잇고 있다.

아이오와주에 배당된 공화당 대의원 수는 전체 대의원 2429명 중 40명에 불과하지만, 초반 판세에 영향을 미칠 수 있다. 아이오와 경선은 승자 독식이 아닌 득표율대로 대의원 수를 가져가는 구조다.

도널드 트럼프 전 미국 대통령이 15일(현지시간) 美 아이오와주에서 열린 공화당 코커스(전당대회)에서 지지자들에게 손을 흔들고 있다. 2024.01.16. [디모인(아이오와주)=AP/뉴시스]",2024.01.16. 오후 12:30
"스티븐 연 [로스앤젤레스=AP/뉴시스]
한국계 배우 스티븐 연이 넷플릭스 드라마 '성난 사람들'(원제 BEEF)로 미국 방송계 최고 권위를 자랑하는 에미상 남우주연상을 수상했다.

스티븐 연은 15일(현지시간) 미국 로스앤젤레스(LA) 피콕 극장에서 열린 제75회 프라임타임 에미상 시상식에서 미니시리즈·TV영화(Limited Or Anthology Series Or Movie) 부문 남우주연상 수상자로 호명됐다.

경쟁 배우로 '블랙 버드'의 테런 애저턴, '다머'의 에반 피터스, '위어드'의 대니얼 래드클리프 등이 올랐으나 스티븐 연이 이들을 제치고 수상의 영예를 안았다.

스티븐 연은 지난 7일 골든글로브 시상식과 14일 크리틱스초이스상 시상식에서도 같은 부문 남우주연상을 휩쓸었다.

10부작인 '성난 사람들'은 한국계 이성진 감독이 각본과 연출을 맡고, 한국계 배우들이 대거 출연한 작품이다. 미래가 보이지 않는 가난한 남자 대니(스티븐 연)와 우울한 삶을 살고 있는 부잣집 여자 에이미(앨리 웡)가 운전 중 서로 시비가 붙으며 벌어지는 일을 그린 블랙코미디다.

지난해 4월 공개된 후 넷플릭스 시청 시간 10위 안에 5주 연속 이름을 올리는 등 세계적으로 흥행했다.",2024.01.16. 오후 12:00
"출장 신청서를 내고 식당과 카페를 돌아다녔다고 주장했던 양주시 9급 공무원은 신규 임용돼 출근한 지 일주일밖에 안 된 시보(수습 사원)였던 것으로 드러났다.

양주시는 “불미스러운 상황이 발생한데 대해 매우 유감”이라며 다만 실제 출장근무가 있었기에 “허위출장 및 출장비 부정수급에는 해당하지 않는다”고 밝혔다.

15일 양주시는 입장문을 내고 “게시물을 올린 A 공무원은 지난 8일 자로 임용된 신규 공무원으로 허위 출장과 관련해 시에서 조사한바, 업무 숙지를 위해 12일 오전 10시경 같은 팀 선임 공무원과 민원 관련 현장확인 목적으로 출장 수행에 동행했다”고 설명했다.

이어 “민원 처리 현장을 함께 확인한 후 오전 11시 35분경 점심시간이 도래해 인근 출장 중인 다른 공무원 2명과 만나 식당 및 카페를 이용 후 12시 58분경에 출발, 오후 1시 23분에 시청에 도착한 것을 확인했다”고 밝혔다.

다만 시는 “A 공무원이 개인 SNS에 허위 출장이라고 충분히 오해할 만한 게시글을 올려 성실하게 공무 수행하는 직원들의 사기저하를 야기하고, 시 공무원 전체에 대한 부정적 인식이 확산하는 결과를 초래한 것이 지방공무원법 위반에 해당하는지 철저히 조사하도록 하겠다”고 덧붙였다.

그러면서 “앞으로 신규 공무원에 대해 임용과 동시에 초임 공직자로서 갖춰야할 기본소양 등 올바른 공직 가치관을 확립할 수 있는 교육을 실시할 계획”이라며 “공무원의 복무와 출장 관리를 더욱 철저히 해 문제가 발생하지 않도록 최선을 다하겠다”고 전했다.

앞서 전날 양주시청 건축과 소속 9급 공무원이 출장 신청서를 내고 식당과 카페에 가고 동네를 돌아다녔다는 내용의 게시물이 온라인에 퍼저 논란이 일었다.

이 게시물에는 “월급 루팡(도둑)중, 출장신청 내고 주사님들이랑 밥먹고 카페갔다 동네 돌아다님”이라고 적혀있다.


또 다른 게시물에는 “아니 뭔 맨날 회식이야 XX”이라며 팀 회식 안내문에 대한 불만이 적혀있다. 또한 개발제한구역 내 건축 사안과 관련된 공문을 찍어 올리며 “짓지 말라면 좀 짓지 마. 왜 말을 안 듣냐. XX 공들여 지어놓은 것들 어차피 다시 부숴야 하는데”라고 적은 것도 있었다.

이 게시물은 당사자가 자신의 인스타그램에 올린 것으로 알려졌다.

해당 시청 온라인 게시판에는 “공무원 기강이 얼마나 해이한 거냐” “해당 공무원 징계해달라” “이런 사람이 계속 일해도 되는거냐”는 항의가 쏟아졌다.",2024.01.16. 오전 11:49
"전문가 “외계인 주장은 완전히 꾸며낸 이야기”
AP 영상 캡처

지난해 9월 멕시코 의회 청문회에 등장해 주목받은 ‘외계 생명체 미라’가 사실은 사람과 동물 뼈를 접착제로 붙여 만든 인형인 것으로 밝혀졌다.

15일 로이터와 AP통신에 따르면 페루 검찰 법의학 전문가들은 지난 12일 리마 고고학박물관에서 기자회견을 열고 약 3개월의 분석 끝에 문제의 미라는 인간과 동물뼈 일부에 종이, 금속, 접착제를 사용해 만든 것 이라는 결론을 내렸다고 밝혔다.

페루 법의학 연구소 고고학자 플라비오 에스트라다는 “그것은 외계인이 아니다. 지구에 사는 동물 뼈를 현대식 합성 접착제로 결합해 만든 인형”이라며 “(외계인 주장은) 완전히 꾸며낸 이야기”라고 말했다.

앞서 멕시코 언론인 호세 하이메 마우산은 지난해 9월 멕시코 의회 청문회에서 미라처럼 생긴 물체 2개를 공개했다. 손가락은 세 개고 두개골은 영화 '이티(E.T.)'에 등장한 외계인 처럼 생겼다.

마우산은 이미라를 2017년 페루 나스카 인근의 한 모래 해안에서 발견했다며 “지구 진화 과정에서 발생한 것이 아닌 외계 존재”라고 주장했다.

그러나 과학자들은 사기극을 의심했고, 페루 검찰이 수사를 진행해왔다.

로이터 통신은 마우산을 미확인비행물체(UFO)의 열렬한 지지자라고 표현했다.

조사 당국은 마우산의 주장이 거짓이라는 보고서를 발간하는 것을 끝으로 3개월에 걸친 분석을 종결했다.",2024.01.16. 오전 10:42
"MBN 뉴스 갈무리

마약을 투약하고 차를 몰다 건물을 들이받은 30대 남성이 경찰에 체포됐다.

15일 서울 성동경찰서는 마약류관리법 위반 혐의로 A 씨를 긴급 체포해 구속영장을 신청했다고 밝혔다.

A 씨는 전날(14일)일 오후 1시경 성동구의 한 아파트 단지 인근에서 자신의 SUV로 횡단보도 차단봉과 건물 외벽을 들이받았다.

MBN이 공개한 영상을 보면, 검은색 SUV가 보행 신호를 기다리던 여성을 거의 덮칠 뻔 하며 건물에 충돌한다.

A 씨는 사고를 낸 뒤 한참을 차에 앉아 있다가 비틀거리며 경찰에 검거된 것으로 전해졌다.

경찰은 A 씨의 음주 여부가 감지되지 않자 간이시약(마약) 검사를 시행, 양성 반응이 나온 것을 확인했다.

A 씨는 자신의 집에서 마약류인 케타민을 투약한 뒤 환각 상태로 운전대를 잡은 것으로 조사됐다.

경찰은 A 씨 집에서 마약과 투약 도구 등을 압수하고 국과수에 정밀 감정을 의뢰한 뒤 구속영장을 신청했다.",2024.01.16. 오전 9:17
"부산경찰청이 이재명 더불어민주당 대표 피습사건과 관련해 경찰이 증거인멸과 부실수사를 했다는 일각의 주장에 대해 공식 반박했다.

부산경찰청은 15일 보도자료를 내고 지난 2일 사건 현장을 물청소하는 등 증거인멸을 시도했다는 주장과 관련해 “흉기와 혈흔이 묻은 수건·거즈를 수거하는 등 범행 입증에 필요한 증거를 충분히 확보한 상황이었다”고 말했다.

이 대표가 사건 당시 입고 있던 와이셔츠 확보가 늦었다는 주장에 대해서는 “범행 당일 바로 부산대병원을 상대로 압수수색 영장을 신청, 다음날인 3일 이를 집행했지만 와이셔츠 소재가 확인되지 않았다”고 설명했다.

그러면서 “병원 및 민주당 관계자를 통해 와이셔츠 소재를 확인하던 중 4일 오후 폐기물 업체에 버려져 있다는 사실을 민주당 관계자로부터 전해 듣고 즉시 업체를 상대로 폐기 절차를 진행하지 않도록 요구한 후 압수수색 영장을 재차 신청해 발부받아 다음날인 5일 셔츠를 확보했다”고 밝혔다.

경찰은 “주요 증거물을 확보하지 못해 뒤늦게 병원을 찾아다녔다는 주장은 사실과 다르다”고 반박했다.

‘사건 은폐를 위해 피의자 신상을 비공개했다’는 주장에 대해선 “신상공개 위원회 위원 3분의 2 이상이 찬성해야 신상을 공개할 수 있다”며 “위원회의 공개 결정이 없으면 임의로 공개할 수 없다”고 설명했다.

습격범 당적 공개 요구와 관련해선 “당적은 정당법에 따라 법관의 영장을 통해 조사할 수 있고, 관계 공무원은 당원 명부에 관해 알게 된 사실을 누설하지 못하도록 금지돼 있다”고 말했다.",2024.01.16. 오전 8:21
"기사와 직접 관련 없는 자료사진 (게티이미지)
지난해 태풍 카눈 상륙 당시 과거 영상을 실시간 상황인 것처럼 조작해 방송한 유튜버가 재판에 넘겨졌다.

부산지검 동부지청 형사1부(부장검사 송영인)는 15일 전기통신기본법 위반 혐의로 30대 유튜버 A 씨와 편집자 B 씨를 불구속 기소했다고 밝혔다.

검찰에 따르면 이들은 지난 8월 10일 태풍 '카눈'이 부산에 상륙할 당시 피해가 미미하자 2022년 부산에 큰 피해를 줬던 '힌남노' 피해 상황 영상을 현재 상황인 것처럼 편집해 생중계한 혐의를 받았다.

이들은 유튜브 채널 구독자를 늘리고 방송 후원금 수익을 높이기 위해 이 같은 일을 벌인 것으로 검찰은 보고 있다.

검찰 관계자는 ""가짜뉴스로 허위·조작 정보를 유포해 국민의 알 권리를 침해하고, 사회적 불안감을 가중하는 범죄에 대해 엄정 대응하겠다""고 밝혔다.",2024.01.16. 오전 7:10
"북한 김정은 노동당 총비서. 평양 노동신문=뉴스1
김정은 북한 국무위원장이 ‘대한민국을 제1의 적대국으로, 불변의 주적으로 명기해야 한다’며 헌법 개정을 시사했다.

또한 북한은 대남기구인 조국평화통일위원회와 금강산국제관광국을 폐지했다.

16일 조선중앙통신에 따르면, 김 위원장은 전날 평양에서 열린 최고인민회의 시정연설에서 “대한민국이 우리의 령토,령공,령해를 0.001㎜라도 침범한다면 그것은 곧 전쟁도발로 간주될것”이라며 “이와 관련해서 조선민주주의인민공화국 헌법의 일부 내용을 개정할 필요가 있다”고 밝혔다.

김 위원장은 “우리 공화국이 대한민국을 화해와 통일의 상대이며 동족이라는 현실모순적인 기성개념을 완전히 지워버리고 철저한 타국으로 가장 적대적인 국가로 규제한 이상 공화국의 주권행사 영역을 합법적으로 정확히 규정짓기 위한 법률적 대책을 세울 필요가 있다”고 말했다.

또 “조선반도(한반도)에서 전쟁이 일어나는 경우 대한민국을 완전히 점령, 평정, 수복하고 공화국영역에 편입시키는 문제를 반영하는 것도 중요하다”고 했다.

그러면서 “대한민국을 철두철미 제1의 적대국으로, 불변의 주적으로 확고히 간주하도록 교육교양사업을 강화한다는 것은 해당 조문에 명기하는 것이 옳다고 생각한다”고 말했다.

‘삼천리금수강산’, ‘8000만 겨레’와 같은 ‘북과 남을 동족으로 오도하는 잔재적인 낱말’들을 사용하지 않는 것도 필요하다고 언급했다.

이밖에도 “헌법에 있는 ‘북반구’, ‘자주, 평화통일, 민족대단결’이라는 표현들이 이제는 삭제되어야 한다”면서 “이러한 문제들을 반영하여 공화국 헌법이 개정되어야 하며 다음번 최고인민회의에서 심의되어야 한다”고 강조했다.

북한은 이날 회의에서 대남기구인 조국평화통일위원회와 민족경제협력국 및 금강산국제관광국을 폐지했다.

신문은 “북남대화와 협상,협력을 위해 존재하던 조국평화통일위원회와 민족경제협력국,금강산국제관광국 기구를 페지하고, 조선민주주의인민공화국 내각과 해당 기관들은 이 결정을 집행하기 위한 실무적대책을 세울것”이라고 보도했다.

그러면서 “근 80년이라는 장구한 세월 하나의 민족, 하나의 국가, 두개 제도에 기초한 우리의 조국통일 노선과 극명하게 상반되는 ‘흡수통일’, ‘체제통일’을 국책으로 정한 대한민국과는 언제 가도 통일을 이룰 수 없다”고 주장했다.",2024.01.16. 오전 6:56
"벌레 전기 퇴치기.(대구 서부소방서 제공)
쥐를 잡으려고 밀폐된 가정집 거실에 살충제를 대량 살포한 주민이 폭발 사고를 당했다.

15일 대구 서부소방서에 따르면 지난 11일 서구 중리동의 한 단독주택에 거주하는 A 씨(70대)가 천장에 돌아다니는 쥐를 없애려고 창문을 닫은 채 바퀴벌레 살충제 20캔을 뿌렸다.

이후 A 씨가 현관문을 열고 집을 나서려던 순간 폭발을 동반한 화재가 발생한 것으로 알려졌다.

다행히 A 씨는 현관문 밖에 있어서 다치지 않았다.

이 사고로 거실이 불타는 등 소방 추산 약 830만 피해가 발생했다.

폭발은 살충제 액화석유가스의 미세한 입자가 공중에 떠다니다 거실의 벌레전기퇴치기와 마찰을 일으켜 발생한 것으로 조사됐다.

김송호 서부소방서장은 ""살충제나 헤어스프레이 등 에어로졸 제품은 대부분 폭발 위험이 있는 가연성 고압가스를 분사제로, 폭발에 주의해야 한다""며 ""밀폐된 공간에는 가스가 머무르지 않도록 바로 환기해야 한다""고 당부했다.",2024.01.16. 오전 6:39
"광주의 한 아파트에서 중학생이 추락해 숨져 경찰이 수사에 나섰다.

15일 광주 서부경찰서 등에 따르면 이날 낮 12시 20분경 서구 유촌동의 한 아파트에서 중학생 A 군(14)이 피를 흘린 채 쓰러져있다는 신고가 접수됐다.

A 군은 머리 등을 크게 다쳐 병원으로 옮겨졌으나 숨졌다.

A 군은 아파트 11층 공용부 계단에 있는 창문에서 추락한 것으로 추정됐다.

A 군은 이 아파트가 아닌 다른 아파트에 거주하는 것으로 조사됐다.

경찰은 사고 직전 A 군이 친구와 말다툼을 했다는 진술을 확보하고 정확한 경위를 조사 중이다.",2024.01.16. 오전 6:24
"경찰이 불법촬영 혐의를 받는 축구선수 황의조와 변호사를 ‘2차 가해’ 혐의로 입건했다.

서울경찰청 관계자는 15일 서울 종로구 내자동 청사에서 열린 정례 기자간담회에서 “피해 여성 2차 가해 문제로 황의조와 황 씨 변호사를 성폭력처벌법 위반 혐의로 입건했다”고 밝혔다.

지난해 11월 황씨 측이 발표한 입장문에 피해자의 직업과 기혼 사실이 공개되면서 2차 가해 논란이 불거진 데 따른 것이다.

경찰은 “성폭력처벌법상 신상 공개를 처벌하는 규정이 있다”면서 “1차 조사를 진행한 상태”라고 말했다.

성폭력범죄의 처벌 등에 관한 특례법은 피해자를 특정해 파악할 수 있는 인적사항을 공개할 경우 3년 이하의 징역 또는 3000만원 이하의 벌금에 처하도록 규정하고 있다.

앞서 서울경찰청 사이버수사대는 지난 12일 황의조를 피의자 신분으로 영국에서 소환해 10시간가량 조사를 진행했다.

서울경찰청 관계자는 “황의조는 기존 입장과 크게 변화가 없었다”며 “필요하면 추가 조사를 한 번 더 하는 것도 검토 중”이라고 말했다.",2024.01.15. 오후 12:54
"(뉴시스)
길에서 주운 장애인자동차표지를 위조해 장애인주차구역을 사용해온 20대 남성이 징역형의 집행유예 처벌을 받았다.

14일 의정부지법 남양주지원 형사1단독(판사 최치봉)은 공문서위조와 위조공문서행사 등 혐의로 기소된 A 씨에게 징역 4개월에 집행유예 1년을 선고했다.

A 씨는 2022년 남양주시 자신의 집 근처에서 서울 성북구의 한 동에서 발급한 장애인사용자동차표지를 줍게됐다.

그는 표지를 종이에 덧대 위조한 뒤 본인 차량 번호를 적어 아파트 장애인 주차구역을 사용하다 이듬해 6월 적발됐다.

재판부는 “아파트 주차공간이 부족하다는 이유로 공문서를 위조하고 행사한 범죄로, 죄질이 무겁고 비난가능성도 높다”며 “다만 피고인이 초범이고, 범행을 인정하고 반성하고 있는 것으로 보이는 점, 주변 지인들이 선처를 탄원하고 있는 점을 양형에 고려했다”고 밝혔다.

장애인 주차 표시를 부당한 방법으로 사용한 경우에는 200만 원의 과태료를 부과 받을 수 있다. 또 이 스티커를 위조하는 행위는 징역형의 처벌까지 받을 수있다.",2024.01.15. 오후 12:24
"기사와 무관한 자료사진
마약을 투약한 뒤 아파트 비상벨을 울린 남성이 경찰에 붙잡혔다.

15일 서울 서초경찰서는 마약물관리법 위반 혐의로 40대 남성 A 씨를 체포했다고 밝혔다.

A 씨는 전날 오전 9시경 서울 서초구의 아파트에서 마약을 투약한 상태로 발견됐다.

누군가가 누른 비상벨을 확인하던 경비원이 A 씨의 상태를 보고 경찰에 신고한 것으로 알려졌다.

A 씨의 자택에선 주사기와 필로폰이 발견됐다.

경찰은 A 씨에 대한 간이 시약검사에서 양성 반응이 나오자 현행범으로 체포했다.

경찰은 자세한 사건 경위를 파악 중이다.",2024.01.15. 오전 11:01
"폭발음과 함께 화재 발생, 내부에 유류통

세종시의 한 아파트에서 불이나 일가족으로 추정되는 3명이 중태에 빠졌다.

폭발음과 함께 화염이 창문 밖으로 분출됐으며, 아파트 내부에선 유류통이 발견된 것으로 전해진다.

15일 경찰과 소방당국에 따르면 전날 밤 11시 4분경 세종시 한솔동의 8층짜리 아파트 7층에서 원인을 알 수 없는 불이 났다.

이 불로 집에 있던 A 씨(39)와 B 씨(45·여), 초등학생 C 양(10·여)이 전신에 화상을 입고 의식이 없는 상태로 병원으로 옮겨졌다. 이들은 현재까지 의식을 되찾지 못하고 있는 것으로 전해졌다.


소방당은 인력 67명과 펌프차 등 장비 25대를 투입해 1시간 10여분 만에 진화했다.

입주민 10여명은 자력으로 긴급 대피해 추가 인명피해는 없었다.

아파트 주민은 “펑 소리와 함께 화재가 발생했다”고 신고한 것으로 알려졌다.

소방본부는 “대원들이 현장에 도착하니 불이 난 집의 창문 밖으로 불꽃이 솟아오르고 있었다”며 “인명 구조와 함께 화재 진압을 실시했다”고 말했다.

경찰과 소방은 폭발 소리가 나면서 창문 밖으로 화염이 분출된 점, 아파트 내부에서 유류통이 발견된 점 등을 토대로 방화 가능성을 염두에 두고 정확한 화재 원인을 조사하고 있다.",2024.01.15. 오전 10:30
"9급 공무원이 출장 신청서를 내고 식당과 카페에 가고 동네를 돌아다녔다는 내용의 게시물이 온라인에 퍼저 논란이 일고 있다.

15일 여러 온라인커뮤니티에는 “월급 루팡(도둑)중, 출장신청 내고 주사님들이랑 밥먹고 카페갔다 동네 돌아다님”이라고 적은 게시물이 일파만파 퍼지고 있다. 출장 신청서 화면을 사진 찍어 그 위에 적은 글이다.

게시물을 보면 신청자는 경기도의 한 시청 건축과 소속 9급 공무원으로 추정된다. 출장 신청일은 12일 오전 10시로 적혀있다.

또 다른 게시물에는 “아니 뭔 맨날 회식이야 XX”이라며 팀 회식 안내문에 대한 불만이 적혀있다. 안내문에는 보낸 사람과 받는 사람의 소속과 이름이 모두 노출됐다.

또한 개발제한구역 내 건축 사안과 관련된 공문을 찍어 올리며 “짓지 말라면 좀 짓지 마. 왜 말을 안 듣냐. XX 공들여 지어놓은 것들 어차피 다시 부숴야 하는데”라고 적은 것도 있다.

이 게시물은 당사자가 최근 자신의 인스타그램에 올린 것으로 알려졌다. 논란이 커지자 그는 인스타그램 계정을 삭제한 것으로 전해졌다.

해당 시청 온라인 게시판에는 “공무원 기강이 얼마나 해이한 거냐” “해당 공무원 징계해달라” “이런 사람이 계속 일해도 되는거냐”는 항의가 잇따르고 있다.

이에 대해 해당 시청 관계자는 동아닷컴에 “현재 상황을 파악 중”이라며 “내용이 파악되는대로 입장을 밝히겠다”고 전했다.",2024.01.15. 오전 9:30
"KBS 갈무리
술을 마신 운전자가 차를 몰아 고속도로를 달리다가 세 모자가 타고 있던 경차를 들이받아 1명이 숨지고 2명이 다쳤다.

경기남부경찰청 고속도로순찰대에 따르면 지난 12일 오후 11시 50분경 경기 수원시 영동고속도로 강릉 방면 동수원나들목 인근에서 40대 남성 A 씨가 몰던 그랜저가 앞서가던 모닝 승용차를 들이받았다.

당시 2차로를 달리던 A 씨는 같은 차로를 달리던 모닝의 후미를 들이받은 것으로 파악됐다.

모닝에는 어머니와 두 아들이 타고 있었다.

이 사고로 20대 아들 한명은 사망했고 운전자인 60대 어머니와 또 다른 20대 아들은 다쳐 병원으로 옮겨졌다.

사고를 낸 A 씨는 혈중알코올농도가 면허 정지 수준(0.03%)인 것으로 확인됐다.

경찰은 A 씨를 특정범죄 가중처벌법 위반(위험운전치사상) 등의 혐의로 입건해 자세한 경위를 조사중이다.",2024.01.15. 오전 8:26
"MBN 갈무리
마약을 투약한 남성이 약에 취해 “집에 도둑이 들었다”고 경찰에 자진 신고하는 일이 벌어졌다

15일 MBN에 따르면 지난 12일 오후 3시 반경 서울 강남구의 한 주택에 도둑이 들었다는 신고가 경찰에 접수됐다.

현장에 도착한 경찰은 “도둑이 밖에서 문을 열려고 한다”는 신고자의 말에 삼단봉을 펼친 채 주변을 수색했지만 외부 침입 흔적은 없었다.

경찰은 집에서 마약 투약용으로 추정되는 주사기를 발견했고, 남성에게 간이 시약검사를 했다. 결과는 양성이었다. 현장에서는 필로폰도 발견된 것으로 알려졌다.

서울 강남경찰서는 남성의 모발을 채취해 국립과학수사연구원에 정밀 감정을 의뢰하고 구속 영장을 신청했다.",2024.01.15. 오전 7:21
"채널A
현직 경찰관이 딸뻘 민원인에게 밥을 사주겠다며 사적으로 연락했다가 징계받은 것으로 파악됐다.

14일 경찰에 따르면 경기도 한 지역 경찰서는 최근 지구대 소속 50대 A 경위에게 경징계인 감봉 처분을 내렸다. 경찰 공무원의 징계는 감봉·견책 등 경징계와 파면·해임·강등·정직 등 중징계로 나뉜다.

A 경위는 지난해 10월경 지구대를 찾은 20대 여성 B 씨에게 “밥먹자”는 문자 메시지를 보낸 것으로 알려졌다.

당시 B 씨는 한국에 놀러온 외국인 친구의 분실물을 찾아주기 위해 지구대에 방문해 자신의 인적 사항을 남겼다.

이후 B 씨가 받은 문자에는 ""우리 고향 초등학교 후배님 바쁜 와중에 통성명도 못했네요. 무척 반갑고 신기했습니다. 언제든 도움 필요하면 연락주세요. 친구분 괜찮으면 출국 전 식사라도 대접하고 싶어요""라는 내용이 담겨있었다.

현행 개인정보보호법은 경찰 등 공공기관이 개인정보를 사적인 목적으로 이용하는 행위를 엄격히 금지하고 있다.

A 경위는 경찰 감사에서 ""B씨와 이야기하다 고향 후배인 걸 알게 됐고 아버지 나이가 나와 비슷해 점심을 사주겠다고 한 것""이고 해명한 것으로 전해졌다.

경찰 관계자는 ""감찰 조사를 거쳐 징계 수위가 결정됐다""며 ""경징계에 따라 별도 인사 조치는 없었다""고 밝혔다.",2024.01.15. 오전 6:54
