content,publish_date
"법원 관련 이미지. /조선DB

20대 여성 군무원을 노래방에서 강제 추행한 혐의로 재판에 넘겨진 경기 북부 지역 한 육군 부대 대대장(중령)이 징역형의 집행유예를 선고받았다.

의정부지법 제11형사부(부장판사 조영기)는 군인 등 강제추행 혐의로 기소된 40대 A중령에 대해 징역 8월에 집행유예 2년을 선고했다고 16일 밝혔다.

A중령은 2022년 9월 오후 10시쯤 한 노래방에서 같은 부대 소속인 20대 군무원 B씨의 손을 강제로 잡고 허리를 감싸 안으며 얼굴을 만지는 등 추행한 혐의다.

특히 이 과정에서 A중령은 “이렇게 어리고 예쁜 여자 주무관은 처음이다”라며 성희롱성 발언도 한 것으로 조사됐다.

A중령은 재판과정에서 “피해자를 강제추행한 사실이 없다”며 “피해자가 술에 취해 피해 사실에 관한 기억이 명확하지 않거나 왜곡됐을 가능성이 있다”고 주장했다.

하지만 재판부는 “피해자 측의 진술 내용은 주요한 부분이 일관되며 비합리적이거나 모순되는 부분이 없다”며 “피고인이 반성하고 있지 않은 점, 피해자와 합의하거나 용서받지 못한 점, 피해자가 정신적 피해를 호소하고 있는 점 등을 종합했다”고 양형 이유를 밝혔다.

한편, A중령은 1심 판결에 불복해 항소장을 제출했다.",2024.01.16. 오전 8:54
"국민의힘 배현진 의원. /뉴시스

총선 출마를 준비 중인 김근식 국민의힘 서울 송파병 당협위원장이 같은 당 배현진 의원(송파을)을 겨냥해 “친윤 호소인의 골목대장 놀이 때문에 송파가 시끄럽다”고 했다. 배현진 의원은 최근 김 위원장의 지역구(송파병) 경쟁자인 김성용 전 대통령실 행정관 등 일부 송파 지역 출마자들과 공동 공개 행보를 하고 있다.

김근식 위원장은 14일 페이스북에 배현진 의원이 김 전 행정관 등과 함께 일정을 소화하는 등 송파 지역 여권 출마자들의 경쟁이 본격화되고 있다는 내용의 사진과 기사를 공유하며 “김(기현)-장(제원) 연대는 몰락했지만, 여전히 잔당과 호소인이 설친다면 우리 당이 진정 변했다고 누가 믿겠나?”라고 했다.

이어 “이준석 쫓아낼 때 앞장선 호소인, 나경원 눌러 앉힌 연판장 돌릴 때 앞장선 호소인, 김기현 전 대표 호위무사 자처하며 옆 지역구 동료의원 비난했던 철부지 호소인”이라며 “이런 분들이 지금도 우리 당에서 용산을 팔고 친윤을 팔며 공천 장담하며 유언비어로 골목대장 놀이에 빠져 있다면 수도권 승리는 폭망”이라고 했다.

김근식 국민의힘 서울 송파병 당협위원장. /조선DB

김근식 위원장은 “한동훈 비대위는 밖으로는 용산 뜻만 좇는 자판기 정당에서 벗어나고 안으로는 친윤 호소인에 대해 혁신적인 공천으로 대응해야 한다”며 “그것만이 수도권 승리를 가능케 한다”고 주장했다.

한편 배현진 의원은 최근 송파병 출마를 준비하고 있는 김성용 전 대통령실 행정관과 함께 찍은 사진을 자신의 페이스북에 잇따라 올리고 있다. 김성용 전 행정관을 공개 지지하는 모양새다. 지난 8일에는 배 의원과 김 전 행정관이 대한노인회 송파지회 방문일정 등을 함께 하기도 했다.",2024.01.15. 오전 11:44
"지난해 중국 산둥성 칭다오 맥주 제3공장에서 촬영된 것으로 알려진 영상 속의 한 장면. 작업복을 입은 남성이 맥주 원료(맥아)에 오줌을 누는 것으로 보이는 행동을 하고 있다. /웨이보

지난해 소변 맥주 논란 이후 ‘칭다오’를 비롯한 중국 맥주 브랜드들의 인기가 시들해지자 일본 맥주의 수입이 크게 늘고 있는 것으로 나타났다. 그동안 일본 맥주 ‘아사히’와 중국 맥주 ‘칭다오’는 수입 맥주 1위 자리를 놓고 치열한 경쟁을 벌여왔다.

13일 관세청 무역통계에 따르면 지난해 1~11월 일본 맥주 수입액은 5030만 달러를 기록했다. 지난해 12월 수입액이 반영되지 않았지만 이미 2021년 전체 수입액 1448만 달러를 247.3%나 넘어섰다.

앞서 지난해 10월 중국 산둥성 핑두시 칭다오 맥주 3공장에서 한 남성이 맥주 원료인 맥아 보관 창고에 오줌을 누는 것으로 보이는 영상이 소셜미디어상에서 확산됐다. 중국 4대 맥주인 칭다오는 ‘소변 맥주’로 낙인찍혔고, 회사 시가총액이 상하이 증시에서 이틀 만에 1조원 넘게 증발했다.

중국의 맥주 수출도 타격을 입었다. 한국의 경우 지난해 10월 기준 중국 맥주 수입액이 192만7000달러로 전년 동월(309만4000달러) 대비 37.7% 감소했다.

지난해 11월 서울 시내 한 대형마트에서 한 고객이 수입맥주를 고르고 있다. /뉴스1

반면 일본 맥주는 한일 관계 회복에 힘입어 수입이 급증하고 있다. 일본 맥주 수입량은 2018년 8만6676t으로 수입국 중 1위였지만, 2019년 4만7331t으로 급감하며 3위로 떨어졌고, 2020년에는 10위까지 추락했었다.

이는 2019년 일본 정부가 한국 대법원의 강제징용 피해자 배상 판결에 반발하며 수출 규제 조치를 시행하자 ‘노재팬’ 기류가 형성되면서 일본제품을 기피하는 현상이 발생했기 때문이다.

그러나 노재팬 운동이 사실상 끝났고 롯데아사히주류가 출시한 ‘아사히 수퍼드라이 생맥주캔’이 지난해 5월 한국에 정식 출시된 뒤 인기를 끌면서 일본 맥주 수입이 늘고 있다.

주류업계 관계자는 “수입 맥주 시장에서 일본산과 중국산은 경쟁 관계로, 일본 맥주 수입이 늘어나면서 자연스럽게 중국 맥주 수입이 줄어든 것”이라고 했다.",2024.01.13. 오후 2:51
"10대로 보이는 남성이 경비원으로 보이는 노인을 무차별 폭행하고 있다. /유튜브

10대로 보이는 남성이 경비원으로 보이는 노인을 무차별 폭행해 실신시키는 영상이 온라인상에 확산돼 공분이 일고 있다.

13일 경기 남양주남부경찰서에 따르면 해당 영상은 12일 0시쯤 경기 남양주시 다산동의 한 상가에서 촬영된 것이다. 가해자는 현재 중학교를 졸업하고 고등학교에 진학 예정인 A군이며, 피해자는 건물 경비원인 60대 남성 B씨다.

전날부터 온라인상에 확산된 영상을 보면 A군은 B씨를 넘어뜨린 후 축구공을 차듯 머리를 발로 찼다. 이른바 ‘사커킥’을 한 것이다.

B씨는 반항을 해보지만 건장한 체격의 A군에게 전혀 상대가 되지 못했고 일방적으로 얻어맞다 결국 바닥에 쓰러진다.

영상 속에는 A군의 친구로 보이는 여성의 웃음소리와 “대박” 등의 소리가 들렸지만 싸움을 말리지는 않았다.

피해자가 폭행을 당해 쓰러진 모습. /유튜브

남양주남부경찰서 관계자는 조선닷컴과의 통화에서 “어제 영상을 본 시민의 신고가 접수돼 가해자와 피해자의 신원을 파악했다”며 “그런데 피해자인 B씨가 사건 접수를 원하지 않아 수사를 진행하지 못하고 있다. B씨에게 사건 접수를 하라고 설득하고 있는 상황”이라고 했다.

관계자는 “왜 A군이 B씨를 폭행한 것인지 자세한 내용은 알지 못한다”라며 “B씨가 사건 접수를 하지 않아 A군을 대상으로 조사를 할 수도 없는 상황이다. 자세한 사건 경위는 B씨가 사건 접수에 동의하면 파악할 예정”이라고 했다.",2024.01.13. 오후 1:58
"KBS 전경. /뉴스1

배우 고(故) 이선균씨가 사망하기 전 그의 사적인 녹취를 보도해 논란이 된 KBS가 당시 보도는 최대한 절제된 내용만 다뤄 문제가 없다는 입장을 내놨다.

KBS는 12일 문화예술연대회의(이하 연대회의)의 성명서에 대한 입장문에서 “작년 11월 24일 이선균씨 마약 투약 혐의 보도는 사건의 실체를 밝히기 위한 다각적인 취재와 검증 과정을 거쳤으며 관련 내용은 최대한 절제된 것”이라며 “보도에 사용된 녹취는 혐의 사실과 동떨어진 것이 아니라 관련 주장의 신빙성을 뒷받침하는 내용이었기에 매우 제한적으로 사용됐다”고 했다.

KBS는 “보도 시점은 고인이 사망하기 한 달여 전으로 이를 사망 배경과 연결하는 것은 무리”라며 “연대회의가 성명서에 마치 KBS가 이씨 사망 전날(지난해 12월 26일)에도 관련 보도를 한 것처럼 언급했지만, KBS 9시 뉴스에서 해당 일자에 관련 보도를 한 바가 없다”고 했다.

가수 윤종신이 12일 오전 서울 중구 프레스센터에서 열린 고(故)이선균 배우의 죽음을 마주하는 문화예술인들의 요구 발표 기자회견에서 성명서를 발표하고 있다. /뉴시스

한편 봉준호 감독과 가수 윤종신, 배우 김의성 등 일부 문화예술인들은 12일 연대회의 명의로 고(故) 이선균씨 사건 진상 규명, 재발 방지를 촉구하는 성명을 발표했다.

가수 윤종신씨는 “고인에 대한 내사(內査) 단계에서의 수사 보도가 과연 국민의 알 권리를 위한 공익적 목적에서 이루어졌다고 말할 수 있느냐”며 “모든 언론은 보도 목적에 부합하지 않는 기사 내용을 조속히 삭제하기 바란다”고 했다.

특히 윤종신씨는 작년 11월 24일 이씨와 유흥업소 실장 간의 통화 녹취 파일을 공개한 KBS에 대해 “혐의 사실과 동떨어진 사적 대화에 관한 고인의 음성을 보도에 포함한 KBS는 공영방송의 명예를 걸고 오로지 국민의 알 권리를 위한 보도였다고 확신할 수 있느냐”고 했다.",2024.01.13. 오전 11:38
"더불어민주당을 탈당하고 국민의힘에 입당한 이상민 의원이 지난 8일 오전 서울 여의도 국회에서 열린 비상대책위원회에서 입당 소감을 밝히고 있다. /뉴스1

더불어민주당을 탈당한 후 국민의힘에 입당한 5선 이상민(대전 유성을) 의원은 국민의힘 내부 분위기에 대해 중진 의원들이 금기 없이 토론하는 모습에 놀랐다고 전했다.

이상민 의원은 12일 CBS 라디오 ‘박재홍의 한판승부’에 출연해 “제가 (국민의힘) 중진 모임에 가봤다. 아주 여기에 다 소개할 수 없을 정도의 신랄한 얘기들이 있더라”며 “오히려 민주당에서는 중진들이 말 한마디도 안 한다”고 했다.

이상민 의원은 “3선 이상들 모인 자리에서 뜻밖이라고 생각했다”며 “아주 예민한 문제를 그냥 그대로 전달하기 어려울 정도로 (얘기하더라) 대신 비공개라 밖에 안 새어나간다”고 했다.

자신이 민주당 내부에서 쓴소리를 하다 국민의힘에 입당해 비판이 나오는 것에 대해서는 “제가 쓴소리를 한 것은 민주당을 건강한 정치 세력으로 만들기 위한 것이었다”며 “이제 민주당에 도저히 있을 수 없어서 나왔다. 여러 가지 선택지 중에 현실적인 국민의힘을 택한 거다. 저 나름대로 번민은 있었지만 지금은 잘했다고 생각한다”고 했다.

배신의 정치를 했다는 비판에 대해서는 “이재명 사당, 개딸당을 배신한 것은 맞다. 오히려 이재명 사당, 개딸당. 이재명과 그 공범자들로부터 ‘배신자다’라는 말을 듣는 것은 개인적 명예로 생각한다”며 “그러나 저는 민심과의 신의는 확실히 지켰다. 민심을 배반하는 자들은 누구인가. 이재명과 그 공범자들이다”라고 했다.

이상민 의원은 “(국민의힘에 입당해서) 마음이 편안하다. 그동안 민주당에 있었을 때는 제 소신, 뜻과 다른 표결이나 법안 발의나 이런 것들 하는 경우에 그냥 당론이라고 휩쓸려가서 하는 것도 보기 싫었다. 저 스스로 양심의 가책을 느끼는 그런 것도 있었다”며 “의석수로 마구 횡포를 부리는 것에 진짜 양심의 가책을 느꼈다”고 했다.

‘국민의힘에서도 쓴소리를 할 거냐’는 질문에는 “제가 미쳤냐, 지금 간 지 얼마 되지도 않았는데 쓴소리하면 쫓겨난다”며 “적당히 눈치 보면서 세력도 형성하면서 이렇게 실효성 있게 하는 게 목적이지 제가 쓴소리가 목적이 아니잖나”라고 했다.

자신이 민주당에 있을 때 공동 발의한 ‘김건희 특검법’에 대해서는 “대통령의 국정 리더십을 온전히 발휘토록 하기 위해서는 이 의혹을 털 수밖에 없다. 방법은 특검밖에 없는 것 같다”면서도 “다만 총선을 지금 코앞에 두고 있지 않나? 타협하려면 총선 직후에 하는 걸로 하고 특검 추천권도 여야 합의로 하든지 아니면 대한변협에 추천권을 위임해서 하든지. 이렇게 하면 합리적으로 타결이 될 것”이라고 했다.

이낙연 전 민주당 대표가 결국 민주당을 탈당한 것에 대해서는 “제가 민주당에서 뭘 할 공간이 없어서 탈당한 거다. 민주당이 X판이 된다고 하더라도 제가 할 수 있는 노력의 여지가 조금이라도 있다면 했을 것”이라며 “이낙연 전 대표가 (민주당에) 있으면 뒷방 늙은이밖에 더 되나? 의사일정에는 참여할 수 없고 그냥 덕담이나 하고. 그러니까 나오는 건 잘하신 거다”라고 했다.",2024.01.13. 오전 10:38
"김정은 북한 국무위원장이 대륙간탄도미사일(ICBM) 발사대 생산 공장을 둘러보며 전략미사일 전력을 과시했다. 조선중앙통신은 김 위원장이 '중요군용대차생산공장'을 현지 지도했다고 지난 5일 보도했다. /연합뉴스

지난해 초부터 이어지고 있는 김정은 북한 국무위원장의 잦은 ‘전쟁’ 언급이 허세가 아닐 수도 있으며, 현재 한반도 상황이 1950년 6·25 전쟁 직전만큼이나 위험하다는 미국 전문가들의 경고가 나왔다.

미국 미들베리국제연구소의 로버트 칼린 연구원과 지그프리드 해커 교수는 지난 11일(현지시간) 북한 전문매체 38노스에 기고한 글에서 “한반도 정세가 (6·25 전쟁 직전인)1950년 6월 초 이후 그 어느 때보다 더 위험하다”며 “너무 극적으로 들릴 수도 있지만, 우리는 김정은이 1950년에 할아버지(김일성)처럼 전쟁에 나설 전략적 결단을 내렸다고 믿는다”고 했다.

이들은 김정은이 언제, 어떻게 방아쇠를 당길 계획인지 알 수 없지만 현재의 위험은 한미일이 일상적으로 경고하는 ‘도발’ 수준을 넘어섰다면서 작년 초부터 북한 관영매체에 등장하는 ‘전쟁 준비’ 메시지가 북한이 통상적으로 하는 ‘허세’(bluster)가 아닐 수도 있다고 주장했다.

이들은 한반도 전쟁 위기가 커진 이유로 2019년 하노이 북미정상회담 협상 결렬과 북중러의 협력 강화 등을 꼽았다. 특히 북미 회담 결과에 크게 실망한 김정은이 3대 세습 내내 북한 정권의 목표였던 미국과의 관계 정상화를 완전히 포기했을 가능성이 있다고 봤다.

이어 이런 상황임에도 한국과 미국은 김정은이 한미동맹의 강력한 억제력 때문에 소규모 도발은 할 수 있지만 현 상태를 유지할 것이란 생각을 고수하고 있다며 하지만 현재 상황에서는 그러한 믿음에 집착하는 것이 치명적일 수 있다고 경고했다.

이들은 “북한이 우리의 계산을 완전히 벗어나는 방식으로 움직이는 계획을 세울 수도 있다”며 북한이 핵무기를 활용한 군사 도발에 나설 수도 있다고 했다.

그러면서 “전쟁 가능성을 주장하는 게 미친 것처럼 보일 수도 있지만 역사에서는 더 이상 좋은 선택지가 남아있지 않다고 스스로 확신하는 이들이 가장 위험한 게임도 해볼 만한 가치가 있다고 판단하는 경우가 있었다”고 했다.",2024.01.13. 오전 9:35
"북한이 공개한 신형 스마트폰 ‘삼태성9’. /RFA

북한이 신형 스마트폰 ‘삼태성9′을 공개했다. 후면에는 카메라 3대가 장착돼 애플이나 삼성의 최신 프리미엄 스마트폰과 비슷한 모습이다.

10일 북한전문매체 자유아시아방송(RFA)에 따르면 북한 조선중앙TV는 지난 9일 ‘손전화기 사용에서 알아야 할 점들’이라는 방송을 통해 최신 스마트폰 삼태성9를 공개했다.

삼태성9는 전면 터치스크린 형태에 전면 카메라 1대와 후면 카메라 3대가 장착돼있는 모습이다.

색상은 골드, 화이트, 블랙 세 가지로 후면에는 ‘64M pixel 3중사진기’라는 문구가 새겨져 있다. 지난해 공개된 이전 모델 ‘삼태성8′에는 후면에 두 개의 카메라가 있었는데 한 단계 업그레이드된 것이다. 카메라 화소 등 구체적인 사양은 공개되지 않았다.

삼태성이라는 이름은 항일무장투쟁 시기 ‘세 개의 밝은 별’이라는 뜻이다. 김일성과 김정일 그리고 김일성의 부인인 김정숙을 가리킨다.

북한은 삼태성9과 함께 무선 이어폰도 공개했다. 공개된 무선 이어폰은 흰색 유선 이어폰에 선만 자른 듯한 콩나물 모양으로, 미국 애플사가 출시한 ‘에어팟’과 유사한 모양이다.

다만 북한 정보통신기술을 연구하는 마틴 윌리엄스 스팀슨센터 연구원은 RFA와의 인터뷰에서 북한은 디스플레이 패널, 카메라 등 첨단 기술의 집합체인 스마트폰을 독자적으로 개발할 기술이 없다며 삼태성9이 중국 등에서 수입해 상표만 붙였을 가능성이 있다고 분석했다.

윌리엄스 연구원은 북한이 대외적으로는 스마트폰을 자체 생산한다고 주장하지만 북한 관영매체가 공개하는 스마트폰 공장 사진에는 노동자들이 완제품을 살펴보고 있는 모습 뿐, 스마트폰의 전기 회로판을 포함해 자체 생산·조립하는 공정은 공개한 적이 없다고 지적했다.

북한 조선중앙TV는 9일 '손전화기사용에서 알아야 할 점들'을 소개하면서 최신 스마트폰 '삼태성9'를 공개했다. /연합뉴스

북한이 삼태성9을 출시한 이유에 대해서는 “한국 드라마를 접하는 북한 주민들에게 한국인들이 사용하는 것과 비슷한 스마트폰을 북한 내에서도 사용 가능하다는 것을 드러내고, 북한 사회가 현대화되고 있다는 것을 보여주길 원하는 것”이라고 분석했다.

그동안 북한에서는 ‘평양터치’ ‘아리랑’ ‘진달래’ ‘푸른하늘’ 등 여러 종류의 스마트폰이 출시된 것으로 알려져 있다. 하지만 북한에서는 스마트폰으로 인터넷을 사용할 수 없고, 심(SIM)카드를 꽂고 내부 인트라넷에만 접근할 수 있다.

한편 유엔안전보장이사회의 대북제재 결의 2397호는 전자기기의 대북 수출입을 금지하고 있다.",2024.01.13. 오전 8:03
"여성 승객에게 장난감 인형을 선물하는 차량 호출 운전기사. /SCMP

중국에서 승객에게 노래를 불러주고 장난감을 선물하는 서비스를 제공한 차량 호출 운전기사가 화제라고 홍콩 사우스차이나모닝포스트(SCMP)가 12일(현지시간) 보도했다.

공개된 영상을 보면 운전기사는 한 여성 승객이 차량을 호출하자, 차량 앞쪽 조수석에 타라고 권유했다. 이후 “잠시만 기다려 주시겠습니까”라고 말한 뒤 뒷좌석에 놓여 있던 파란색 돌고래 인형을 선물한다.

여성 승객은 운전기사가 준 인형을 보고 미소를 지었으나 선물을 정중하게 거절했다.

쾌활한 운전기사는 이에 굴하지 않고 “저는 승객들에게 장난감을 줄 뿐만 아니라 노래도 불러준다”며 “어떤 종류의 음악을 좋아하느냐”고 물었다.

여성 승객이 한국 가수 ‘지드래곤’ 노래를 좋아한다고 답하자 운전기사는 “한국 노래를 잘 모르니 중국어 노래를 부르겠다”고 했다.

이어 운전기사는 노래를 시작했고 여성 승객은 멜로디에 맞춰 움직이며 때로는 그와 함께 노래를 했다. 노래가 끝난 후 여성 승객이 “노래를 꽤 잘하신다”라고 칭찬하자 두 사람은 서로 웃었다.

운전기사는 “저 같은 운전기사를 만난 적 있냐”고 물었고, 여성 승객은 “아니요”라고 답하면서 영상은 끝난다.

이 영상은 중국의 소셜미디어를 통해 확산됐고 현지 네티즌들은 “운전기사가 너무 친절하다” “이렇게 친절한 운전기사를 어떻게 만날 수 있나?” 등의 찬사를 보냈다. 이 영상이 중국 현지에서 화제가 된 이유에 대해 SCMP는 중국의 택시기사들은 대체로 친절하지 않은 편이기 때문이라고 분석했다.

조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739

국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz",2024.01.13. 오전 6:49
"러시아 인플루언서 빅토리아. /더선

북러간 군사협력에 이어 경제협력이 추진되고 있는 가운데 북한이 러시아 관광객 유치를 위해 러시아인 미녀 인플루언서를 고용한 것 아니냐는 의혹이 제기됐다.

11일(현지시간) 더선 등 외신보도에 따르면 빅토리아(23)란 이름의 러시아인 여성 인플루언서가 최근 자신의 소셜미디어를 통해 북한 강원도 원산시 인근에 있는 마식령 스키장에서 스키를 타는 영상을 공개했다. 마식령 스키장은 북한이 자랑하는 관광지다.

빅토리아는 소셜미디어 팔로워 8만여 명을 보유하고 있으며, 러시아 모스크바에 거주하다 지난해 11월부터 북한에서 거주하고 있는 것으로 알려졌다.

영상에서 빅토리아는 “호텔에 체크인하는 것도 매우 편안했다. 객실이 깨끗했고 모든 것이 마음에 들었다”며 “창밖으로 보이는 스키 슬로프의 아름다운 풍경도 마음에 들었다”고 마식령 스키장을 극찬했다.

또 빅토리아는 VIP 대접을 받으며 리조트 내 스파를 방문하고 북한 음식을 먹는 모습도 공개했다. 한국어를 모르는 빅토리아는 영어로 스키 강습을 받기도 했다.

다만 영상에서는 빅토리아가 넓은 스키장에서 혼자 스키를 타는 모습 등이 포착돼 각종 의혹이 제기됐다. 영상에서는 이상하게도 리조트 내 다른 북한 주민이나 북한 경호원 등의 모습이 보이지 않았다.

영상을 본 네티즌들은 빅토리아가 평양 주재 러시아 대사관과 연결되어 있다거나, 북한에 고용돼 마식령 스키장 홍보에 나선 것 아니냐는 의혹을 제기했다. 북한 정권에서 마식령 스키장을 홍보하기 위해 빅토리아에게 특별대우를 한 것 아니냐는 분석도 나왔다. 한 네티즌은 “당신은 북한에서 유일한 블로거임에 틀림없다”고 비꼬았다.

더선은 인스타그램 등 소셜미디어 이용을 금지하고 있는 북한에서 인플루언서를 이용한 홍보에 나서는 것은 매우 이례적 일이라고 평가했다.

한편 러시아 현지 매체 보도 등에 따르면 러시아 단체 관광객이 다음 달 북한에 방문할 예정이다. 북한은 코로나19 확산으로 3년여간 봉쇄했던 국경을 지난해 8월에 개방한 바 있다.

조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739

국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz",2024.01.12. 오후 6:06
"이은주 전 아나운서. /이은주 인스타그램

그룹 신화 멤버 앤디의 아내인 이은주 전 아나운서가 KBS를 상대로 한 근로자 지위 확인 소송에서 최종 승소해 KBS에 복직하게 됐다.

12일 법조계에 따르면 대법원2부(주심 대법관 민유숙)는 이은주 전 아나운서가 KBS를 상대로 낸 근로자 지위 확인 소송에서 이 전 아나운서 승소로 판결한 원심을 확정했다.

이은주 아나운서(왼쪽)과 신화 멤버 앤디 부부/SBS 동상이몽

이은주 전 아나운서는 2015년 KBS 지방 방송국에 프리랜서 기상캐스터로 입사했으며 2016년부터 내부 테스트 및 교육을 거쳐 아나운서 업무를 수행했다.

이은주 전 아나운서는 또 2018년 6월 아나운서가 부족했던 KBS강릉방송국, KBS춘천방송총국 등에 파견돼 업무를 하다 2018년부터는 12월부터는 지역 방송국과 계약을 새로 체결하고 아나운서 업무를 수행했다.

하지만 이은주 전 아나운서는 2019년 7월 신입 아나운서가 채용된 후 아나운서 업무에서 배제됐다.

이에 이은주 전 아나운서는 자신이 KBS에 임금을 목적으로 종속적인 관계에서 근로를 제공했다며 근로자지위확인 청구 소송을 제기했다.

1심 재판부는 이은주 전 아나운서에게 정해진 출퇴근 시간이 없었고, 그 외에 근태와 관련해 승인받지도 않았다며 KBS 측의 손을 들어줬다.

하지만 2심 재판부는 “이은주 전 아나운서가 배정된 방송 편성표에 따라 상당한 지휘·감독을 통해 정규직 아나운서들과 동일 업무를 수행했다”며 실질적으로 KBS에 전속된 직원이라고 보는 것이 합리적이라고 했다.

이은주 전 아나운서가 기간제 근로자였지만 계약이 2년 이상 갱신됐으므로 무기계약직으로 전환됐다고도 봤다. 대법원도 항소심 판단에 잘못이 없다고 보고 상고를 기각했다.

한편 KBS는 대법원 확정 판결 이후 이은주 전 아나운서에게 복직 명령을 내린 것으로 알려졌다.",2024.01.12. 오후 5:08
"비상구 위치를 알리는 국제표준 그림, 1972년 일본 정부에 의해 만들어진 뒤 지금까지 사용돼 오고 있다. 행정안전부는 '바지입은 남성'과 함께 '치마입은 여성'그림도 비상구 그림에 등장시킬 방침이다. /뉴스1

정부가 치마 입은 여성 그림을 비상구 도안에 추가하는 방안을 검토 중이라고 밝히자 12일 온라인에서 논란이 일었다.

행정안전부는 전날(11일) 대형 재난 시 시민의 혼란을 줄이기 위해 여러 유형으로 운영 중인 재난 대피소를 일원화하는 작업에 나설 예정이라면서 이 과정에서 남성만 표시한 비상구 유도등에 치마를 입은 여성 도안을 추가해 혼용하는 방안을 검토 중이라고 밝혔다.

그러자 각종 온라인커뮤니티와 소셜미디어 등에서는 비상구 도안 교체 검토에 대한 비판이 쏟아졌다.

정부 안은 기존 비상구 표지판이 아닌, ‘향후 새롭게 설치하는 표지판’을 대상으로 검토해보겠다는 ‘아이디어 차원’의 이야기였지만, 온라인에서 기정사실처럼 퍼져나가면서 남성 네티즌을 중심으로 반발이 크게 일었다.

네티즌들은 “예산이 남아 도냐” “저게 더 남녀 차별 아닌가. 여자는 무조건 치마에 긴 머리냐?” “뚱뚱한 사람, 장애인, 어린이는 저기로 못 피하나? 왜 안 그려주나?” “저걸 ‘사람’이 아니라 남자로 보느냐” “차라리 펭수를 그려라” “저런 걸 바꾼다고 남녀가 평등해지나” 등의 의견을 남겼다.

허은아 '개혁신당(가칭)' 공동창당준비위원장이 6일 오후 대구 중구 동성로 옛 대구백화점 앞에서 열린 당원모집 행사에서 인사하고 있다. /뉴스1

허은아 개혁신당(가칭) 창당준비위원장도 이날 페이스북을 통해 “저 마크를 보고 남자만 대피하라고 생각하는 사람은 아무도 없다”며 “제발 글로벌 스탠다드 운운하며 시민들 가르치려 들지 말고 생각이란 것을 좀 하길 바란다”고 했다.

이어 “당장 하루 벌어 하루 먹고 사는 시민들 입장에서는 비상구 마크가 어떤지 관심도 없다”며 “개혁신당은 여의도 정치인들의 한가한 소꿉장난에 국민의 벼랑 끝 삶을 맡겨두지 않겠다”고 했다.

한편 정부 측은 이날 설명자료를 통해 “비상구 유도등 도안 변경은 구체적으로 변경사항이 결정된 바 없다”며 “추후 디자인을 변경하더라도 기존 설치된 유도등을 교체하는 것이 아니라 신규 설치되는 유도등에 적용하게 될 예정이므로 예산 낭비 우려는 없다”고 밝혔다.",2024.01.12. 오후 4:40
"전 쇼트트랙 국가대표 선수 김동성씨. /뉴스1

이혼 후 두 자녀에 대한 양육비를 지급하지 않아 전처 오모씨(42)로부터 형사고소를 당한 전 쇼트트랙 국가대표 선수 김동성씨(44)가 양육비를 보내기 위해 최선을 다하겠다는 입장을 밝혔다.

김동성씨는 12일 한 매체에 보낸 입장문에서 “몇 년 동안 기사 등 여러 요인으로 인해 아이들이랑 오해가 쌓이는 것 같다”며 “무능력한 아빠라는 죄책감이 있다. 제가 반성하고 용서를 구해야 할 저의 몫”이라고 했다.

김동성씨는 “하지만 파렴치한 아빠로 남는 것은 죽을 만큼 싫다”며 “더 열심히 일해서 빚도 갚고, 양육비도 보내도록 하겠다. 조금만 지켜봐 주시라. 부탁드린다”고 했다.

전처 오씨는 지난해 11월 29일 경기 용인동부경찰서에 양육비 이행확보 및 지원에 관한 법률(양육비이행법) 위반 혐의로 김동성씨에 대한 고소장을 제출했다. 오씨는 이혼한 2018년부터 지난해 10월까지 양육비 약 8000만원을 받지 못했다고 주장했다.

김동성씨 측은 이 같은 사실이 알려진 전날(11일) 언론 인터뷰를 통해 경제적 형편이 어려워 양육비를 줄 수 없는 상황이라고 주장했다.

김동성씨와 새 가정을 꾸린 인민정씨는 이날 자신의 소셜미디어를 통해 “현재 경제적으로 너무 힘들다 보니 양육비가 밀렸다”며 “어떻게든 돈을 마련하려고 제 이름으로 사채를 써서 양육비를 보냈다”고 했다.

인민정씨는 생활고로 인해 집안 생활집기 등에 차압 딱지가 붙기도 했다며 “너무 수치스럽지만 이럼에도 살기 위해 버티고 있다. 아이들 밀린 양육비 반드시 보낼 것이다. 제발 다시 주저앉지 않게 해달라”고 했다.

한편 김동성씨는 2018년 이혼하면서 법원 조정에 따라 두 자녀가 성년이 되는 날까지 1인당 150만원씩 월 300만원의 양육비를 지급하기로 했다. 하지만 2021년 법원은 경제적 어려움을 호소하는 김씨의 양육비 감액 신청을 받아들여 자녀 1인당 80만원씩 월 160만원의 양육비를 지급하게 했다.

김동성씨는 현재 건설현장 일용직, 쇼트트랙 교습 등을 통해 수입을 얻고 있지만 여전히 경제적으로 어려운 상황인 것으로 알려졌다.",2024.01.12. 오후 3:35
